14	626	1.0
14	1203	3.0
14	1333	1.0
14	1590	1.0
14	1592	1.0
14	1273	2.0
14	1147	2.0
14	380	1.0
14	1726	1.0
15	1032	1.0
16	1483	1.0
16	756	1.0
17	640	1.0
17	1441	1.0
17	1542	1.0
17	1820	1.0
17	730	1.0
17	937	1.0
17	1546	3.0
17	1707	1.0
17	1773	1.0
17	1166	2.0
17	272	3.0
17	244	1.0
17	89	1.0
17	1306	1.0
17	1052	1.0
17	1178	5.0
17	255	2.0
18	1810	2.0
19	696	1.0
19	1553	1.0
19	1372	1.0
19	829	1.0
19	1023	1.0
20	89	1.0
20	482	1.0
20	338	1.0
20	1757	1.0
21	1057	1.0
21	1859	4.0
21	518	2.0
21	227	1.0
21	668	2.0
21	1719	5.0
21	1584	1.0
21	1507	2.0
21	1333	1.0
21	1079	2.0
21	1147	2.0
21	604	1.0
22	498	1.0
22	1715	3.0
22	869	3.0
22	1036	1.0
22	419	10.0
22	780	2.0
22	338	1.0
22	1695	5.0
23	590	3.0
24	1793	1.0
24	881	1.0
24	1797	2.0
24	454	1.0
24	289	3.0
24	1800	1.0
24	1226	1.0
24	923	1.0
24	930	5.0
24	1549	1.0
24	337	1.0
24	723	1.0
24	1044	1.0
24	1749	6.0
24	1302	1.0
24	919	2.0
24	89	2.0
24	1499	1.0
24	1116	1.0
24	1256	1.0
24	670	1.0
24	1695	1.0
24	1441	4.0
24	354	2.0
24	739	4.0
24	1252	1.0
24	869	1.0
24	295	1.0
24	1105	1.0
24	1689	1.0
24	1321	2.0
24	1642	1.0
24	199	1.0
24	236	1.0
24	1454	4.0
24	1295	1.0
24	758	1.0
24	1333	1.0
24	1078	1.0
24	1079	5.0
24	927	1.0
24	1343	1.0
25	872	1.0
25	523	3.0
25	1214	1.0
25	1507	1.0
26	1857	2.0
26	1629	1.0
26	1726	2.0
27	1584	1.0
27	1251	2.0
28	535	1.0
29	640	1.0
29	1762	1.0
30	272	1.0
30	1793	1.0
30	950	3.0
30	1318	1.0
30	1584	1.0
30	1304	1.0
30	89	2.0
30	1324	1.0
30	255	1.0
31	335	1.0
32	272	2.0
32	402	1.0
32	707	1.0
32	1527	1.0
33	1155	1.0
33	1726	1.0
33	1767	1.0
33	172	1.0
33	618	1.0
33	1147	2.0
33	780	4.0
33	1882	1.0
33	1854	1.0
33	1039	1.0
34	1580	2.0
34	739	2.0
34	1604	1.0
35	64	1.0
35	259	1.0
35	710	1.0
35	801	2.0
35	1035	1.0
35	269	1.0
35	408	1.0
35	1234	1.0
35	1304	1.0
35	1561	1.0
35	1882	1.0
35	1563	1.0
35	1189	2.0
35	544	1.0
35	1072	1.0
35	610	1.0
35	1635	1.0
35	1509	3.0
35	295	1.0
35	1192	1.0
35	937	3.0
35	618	1.0
35	43	1.0
35	492	1.0
35	1326	1.0
35	1008	1.0
35	1333	1.0
35	1079	1.0
35	1464	1.0
35	1849	2.0
36	1364	1.0
36	1757	1.0
37	937	1.0
37	492	12.0
37	1629	2.0
37	1326	1.0
38	1793	1.0
38	1153	1.0
38	1480	1.0
38	300	3.0
38	527	1.0
38	720	1.0
38	276	7.0
38	1116	3.0
38	414	3.0
38	97	1.0
38	869	3.0
38	742	2.0
38	1436	1.0
38	746	1.0
38	1515	1.0
38	1004	1.0
38	1262	1.0
38	1333	1.0
38	950	11.0
38	631	1.0
38	1464	1.0
38	1273	1.0
38	253	1.0
38	1461	4.0
39	100	1.0
39	85	1.0
40	1184	1.0
40	1625	1.0
41	1010	1.0
41	1147	1.0
41	1366	1.0
41	1319	4.0
41	1497	1.0
41	937	1.0
41	874	1.0
41	827	1.0
41	255	1.0
41	1421	1.0
41	959	2.0
42	1201	1.0
42	1203	2.0
42	1164	1.0
42	1882	1.0
42	908	1.0
42	874	1.0
43	1026	1.0
43	555	2.0
43	516	1.0
43	777	2.0
43	898	15.0
43	1551	1.0
43	656	3.0
43	401	1.0
43	286	2.0
43	1044	2.0
43	97	21.0
43	196	16.0
43	538	1.0
43	1179	1.0
43	1052	1.0
43	413	1.0
43	670	1.0
43	160	1.0
43	930	5.0
43	1315	1.0
43	1188	1.0
43	421	1.0
43	1447	1.0
43	1579	3.0
43	175	5.0
43	1715	1.0
43	309	3.0
43	1462	1.0
43	569	1.0
43	444	2.0
43	61	4.0
43	1086	1.0
43	578	1.0
43	1604	1.0
43	837	3.0
43	967	1.0
43	1480	1.0
43	1609	1.0
43	204	14.0
43	1703	1.0
43	646	3.0
43	207	2.0
43	337	1.0
43	338	1.0
43	1492	1.0
43	1750	1.0
43	983	2.0
43	527	11.0
43	1753	1.0
43	730	1.0
43	1423	1.0
43	1116	3.0
43	1247	1.0
43	1888	1.0
43	272	13.0
43	869	2.0
43	1383	5.0
43	999	1.0
43	1334	34.0
43	1646	2.0
43	752	2.0
43	758	1.0
43	372	1.0
43	374	1.0
43	1144	2.0
43	506	1.0
43	379	1.0
43	1240	7.0
43	1533	1.0
44	962	1.0
44	356	1.0
44	1252	1.0
44	1580	1.0
44	898	2.0
44	494	1.0
44	47	1.0
44	1240	1.0
44	1522	1.0
44	805	1.0
44	950	4.0
44	408	1.0
44	1572	1.0
44	1882	1.0
44	1551	1.0
44	1436	1.0
44	452	1.0
44	1797	1.0
45	1393	1.0
45	725	1.0
45	295	1.0
45	1116	1.0
45	1314	1.0
45	286	1.0
46	1584	1.0
47	193	4.0
47	258	1.0
47	1412	1.0
47	1014	2.0
47	1813	1.0
47	129	1.0
47	236	3.0
47	588	1.0
47	527	2.0
47	1745	6.0
47	595	1.0
47	276	1.0
47	661	1.0
47	593	1.0
47	535	3.0
47	1240	5.0
47	538	1.0
47	1116	1.0
47	1580	1.0
47	699	1.0
47	1046	1.0
47	357	1.0
47	1126	3.0
47	1383	1.0
47	1513	5.0
47	1607	1.0
47	238	1.0
47	1685	1.0
47	1585	2.0
47	371	1.0
47	116	1.0
47	1461	1.0
47	950	1.0
47	681	3.0
47	1748	1.0
47	705	1.0
47	1083	1.0
47	255	3.0
48	480	1.0
48	1315	1.0
48	1259	1.0
48	937	1.0
48	426	2.0
48	1195	2.0
49	963	1.0
49	518	1.0
49	371	1.0
49	908	13.0
49	1507	1.0
49	782	1.0
49	335	3.0
49	1763	4.0
49	854	1.0
49	1882	2.0
49	1498	1.0
49	929	1.0
49	1286	1.0
49	419	2.0
49	165	1.0
49	554	3.0
49	363	2.0
49	236	1.0
49	1326	1.0
49	1584	1.0
49	1203	1.0
49	246	1.0
49	1593	1.0
49	1149	1.0
50	658	4.0
50	1155	1.0
50	1357	1.0
50	1271	1.0
51	1793	1.0
52	1073	1.0
52	139	2.0
52	1757	1.0
52	814	1.0
53	1120	3.0
53	1203	3.0
53	1141	3.0
53	618	1.0
53	972	1.0
53	157	1.0
53	1717	22.0
54	1376	2.0
54	1220	2.0
54	710	1.0
54	199	1.0
54	937	2.0
54	1882	3.0
54	1079	1.0
54	556	1.0
54	637	2.0
54	1273	2.0
55	1240	1.0
55	112	1.0
56	1584	1.0
57	97	1.0
57	930	1.0
57	869	3.0
57	295	1.0
57	199	2.0
57	1383	1.0
57	1703	1.0
57	1182	1.0
57	337	2.0
57	725	2.0
57	670	1.0
57	730	1.0
57	1054	1.0
58	426	1.0
58	1844	1.0
58	1026	1.0
59	1155	1.0
59	1412	2.0
59	518	1.0
59	1287	1.0
59	428	1.0
59	780	4.0
59	1357	2.0
59	1103	3.0
59	1745	1.0
59	1106	3.0
59	1685	1.0
59	1687	1.0
59	157	2.0
59	414	1.0
59	1125	2.0
59	172	1.0
59	1133	1.0
59	1326	1.0
59	1854	4.0
59	1271	2.0
59	1613	1.0
59	766	2.0
60	898	5.0
60	1147	2.0
60	581	1.0
60	1079	1.0
60	763	1.0
60	1695	1.0
61	640	1.0
61	1089	1.0
61	1415	1.0
61	64	2.0
61	791	3.0
61	384	1.0
61	535	2.0
61	1882	3.0
61	1628	3.0
61	1182	1.0
61	1312	1.0
61	1762	1.0
61	1509	8.0
61	872	2.0
61	937	2.0
61	299	3.0
61	492	2.0
61	301	1.0
61	1646	1.0
61	1584	1.0
61	1333	1.0
62	272	1.0
62	1441	2.0
62	1010	1.0
62	480	1.0
62	337	1.0
63	64	1.0
63	1304	1.0
63	1026	1.0
63	276	1.0
63	341	1.0
63	1888	2.0
63	1032	2.0
63	996	1.0
63	1325	2.0
63	1326	1.0
63	1183	3.0
64	385	1.0
64	258	1.0
64	131	2.0
64	778	1.0
64	527	2.0
64	785	1.0
64	276	2.0
64	1646	2.0
64	89	4.0
64	538	1.0
64	411	2.0
64	1181	1.0
64	1109	2.0
64	1823	1.0
64	1441	1.0
64	1572	1.0
64	1318	2.0
64	428	4.0
64	302	2.0
64	619	1.0
64	1715	1.0
64	1844	1.0
64	565	2.0
64	950	4.0
64	1216	1.0
64	309	1.0
64	1478	4.0
64	199	1.0
64	201	1.0
64	1098	3.0
64	1227	1.0
64	204	2.0
64	226	2.0
64	1870	1.0
64	337	4.0
64	1106	1.0
64	1363	4.0
64	725	1.0
64	898	3.0
64	1881	1.0
64	1116	1.0
64	1757	2.0
64	94	1.0
64	869	2.0
64	482	2.0
64	1251	2.0
64	996	1.0
64	1893	6.0
64	1383	1.0
64	1182	9.0
64	1641	2.0
64	746	1.0
64	1515	1.0
64	494	1.0
64	753	1.0
64	1011	4.0
64	373	2.0
64	1144	2.0
64	1812	1.0
64	506	12.0
64	1660	1.0
64	341	1.0
65	534	1.0
66	780	1.0
67	1026	1.0
68	518	1.0
68	1273	2.0
68	872	1.0
68	889	1.0
68	1147	1.0
68	989	1.0
68	1039	1.0
69	1155	1.0
69	869	3.0
70	89	6.0
70	236	4.0
70	1301	4.0
70	1542	1.0
70	1719	1.0
71	352	1.0
71	1793	1.0
71	1382	1.0
71	199	1.0
71	1609	1.0
71	362	2.0
71	1707	5.0
71	1712	2.0
71	1809	3.0
71	1010	2.0
71	115	4.0
71	436	4.0
71	85	1.0
71	1590	1.0
71	1143	2.0
71	696	1.0
71	1273	1.0
71	1044	2.0
71	1182	2.0
71	255	1.0
72	872	2.0
73	1503	1.0
74	212	1.0
75	153	1.0
75	1382	1.0
75	1534	1.0
75	318	1.0
76	480	2.0
76	1054	1.0
77	1147	2.0
77	275	2.0
77	1589	6.0
77	1830	1.0
77	535	9.0
77	968	1.0
77	521	1.0
77	1035	11.0
77	876	5.0
77	1326	1.0
77	165	9.0
78	480	3.0
78	977	1.0
78	1147	1.0
79	474	1.0
80	866	1.0
80	869	2.0
80	1447	4.0
80	172	1.0
80	426	2.0
80	1351	1.0
80	204	51.0
80	815	2.0
80	1745	7.0
80	818	1.0
80	1268	1.0
80	1333	1.0
80	470	4.0
80	89	1.0
80	1275	1.0
80	1116	6.0
80	1757	3.0
80	1183	2.0
81	257	2.0
81	1339	1.0
81	1333	2.0
82	1376	1.0
82	1201	1.0
82	1331	1.0
82	985	1.0
82	1340	1.0
82	365	1.0
82	1773	4.0
83	640	5.0
83	1696	3.0
83	869	1.0
83	801	1.0
83	1033	1.0
83	362	2.0
83	428	2.0
83	175	6.0
83	337	1.0
83	1300	3.0
83	1301	1.0
83	950	3.0
83	89	3.0
83	218	1.0
83	1147	1.0
83	414	1.0
84	1216	1.0
84	337	1.0
84	595	1.0
84	998	1.0
84	1382	1.0
84	519	1.0
84	236	1.0
84	272	12.0
85	1793	5.0
85	514	1.0
85	1029	1.0
85	518	2.0
85	1032	2.0
85	1289	5.0
85	1035	4.0
85	1671	5.0
85	272	2.0
85	1809	2.0
85	1298	4.0
85	787	5.0
85	532	11.0
85	534	1.0
85	1304	1.0
85	1306	2.0
85	1054	1.0
85	544	2.0
85	1755	1.0
85	902	2.0
85	135	2.0
85	1582	2.0
85	1073	1.0
85	1630	1.0
85	1590	1.0
85	824	1.0
85	1850	5.0
85	1853	2.0
85	840	1.0
85	1102	4.0
85	335	2.0
85	336	1.0
85	1618	6.0
85	595	1.0
85	853	2.0
85	1367	5.0
85	89	1.0
85	1882	2.0
85	1371	2.0
85	1629	6.0
85	1118	1.0
85	95	1.0
85	1889	1.0
85	1636	4.0
85	1125	5.0
85	1385	2.0
85	1132	6.0
85	110	2.0
85	1648	1.0
85	1394	1.0
85	1043	1.0
85	1726	3.0
85	1414	2.0
85	1415	5.0
85	650	1.0
85	1169	3.0
85	915	2.0
85	149	1.0
85	669	2.0
85	1443	3.0
85	422	1.0
85	1192	6.0
85	1707	1.0
85	940	1.0
85	1459	7.0
85	1717	2.0
85	694	4.0
85	1465	1.0
85	1469	7.0
85	190	6.0
85	1215	3.0
85	1732	1.0
85	1477	1.0
85	1222	3.0
85	1273	2.0
85	1488	1.0
85	1235	2.0
85	1239	1.0
85	1103	2.0
85	1757	1.0
85	1502	2.0
85	225	1.0
85	1010	7.0
85	245	1.0
85	1785	1.0
85	1787	3.0
85	1535	4.0
86	1793	1.0
86	603	1.0
86	1383	1.0
86	1796	1.0
86	456	6.0
86	268	1.0
86	1098	1.0
86	1739	1.0
86	780	1.0
86	1484	1.0
86	336	1.0
86	337	2.0
86	1426	4.0
86	1000	1.0
86	1240	1.0
86	89	1.0
86	201	1.0
86	219	1.0
86	1116	1.0
86	413	1.0
86	544	1.0
86	272	2.0
86	1251	2.0
86	869	4.0
86	1382	1.0
86	1745	5.0
86	872	2.0
86	555	1.0
86	494	1.0
86	1757	1.0
86	619	5.0
86	1576	2.0
86	1715	2.0
86	439	1.0
86	1144	1.0
86	1084	1.0
87	1584	1.0
87	1059	3.0
87	1164	3.0
88	1793	1.0
88	1507	1.0
88	1220	1.0
88	341	1.0
88	1371	1.0
88	1374	1.0
89	896	2.0
89	213	2.0
89	518	9.0
89	1288	1.0
89	940	1.0
89	1035	2.0
89	780	1.0
89	1294	1.0
89	272	1.0
89	274	5.0
89	853	1.0
89	535	2.0
89	1561	1.0
89	1306	1.0
89	1823	2.0
89	1571	1.0
89	811	1.0
89	1326	1.0
89	815	1.0
89	1333	1.0
89	1079	5.0
89	1593	2.0
89	428	3.0
89	1084	2.0
89	829	1.0
89	1589	3.0
89	1344	1.0
89	833	2.0
89	1383	1.0
89	1889	1.0
89	1036	4.0
89	1845	1.0
89	1101	1.0
89	1870	1.0
89	335	2.0
89	1104	2.0
89	856	1.0
89	1625	1.0
89	1882	5.0
89	1115	5.0
89	1629	3.0
89	1118	4.0
89	1631	1.0
89	1632	3.0
89	97	3.0
89	610	2.0
89	827	9.0
89	612	2.0
89	359	1.0
89	872	2.0
89	618	1.0
89	363	2.0
89	1645	4.0
89	629	6.0
89	1147	8.0
89	1149	1.0
89	384	1.0
89	1289	3.0
89	1415	1.0
89	1416	1.0
89	492	2.0
89	654	2.0
89	144	1.0
89	1304	3.0
89	1684	2.0
89	661	3.0
89	920	1.0
89	921	1.0
89	1436	1.0
89	1694	1.0
89	417	1.0
89	1700	1.0
89	165	1.0
89	1192	2.0
89	937	1.0
89	426	2.0
89	1195	2.0
89	172	3.0
89	1201	5.0
89	690	2.0
89	1634	1.0
89	950	1.0
89	1719	18.0
89	952	1.0
89	1212	1.0
89	1726	2.0
89	1215	1.0
89	100	2.0
89	963	1.0
89	1732	1.0
89	709	1.0
89	972	1.0
89	1489	1.0
89	211	1.0
89	725	1.0
89	1240	2.0
89	1497	1.0
89	1498	8.0
89	1757	2.0
89	990	1.0
89	224	1.0
89	1507	42.0
89	998	10.0
89	977	1.0
89	491	2.0
89	1772	1.0
89	168	1.0
89	1010	1.0
89	1875	1.0
89	1271	7.0
89	1273	3.0
89	1533	5.0
89	255	1.0
90	506	1.0
90	1643	1.0
91	1507	1.0
92	1273	1.0
93	1584	1.0
93	1220	1.0
93	213	1.0
93	535	1.0
93	1754	1.0
93	618	1.0
93	165	2.0
94	1456	3.0
94	482	5.0
94	1163	1.0
94	1444	2.0
94	363	1.0
94	1071	6.0
94	176	1.0
94	1587	13.0
94	1461	1.0
94	342	1.0
94	825	4.0
94	1628	1.0
95	1793	1.0
95	930	3.0
95	805	1.0
95	646	1.0
95	199	6.0
95	1416	1.0
95	327	4.0
95	428	3.0
95	130	1.0
95	1457	2.0
95	338	10.0
95	534	4.0
95	1399	1.0
95	506	2.0
95	1245	1.0
95	898	6.0
96	1088	2.0
96	225	1.0
96	1507	1.0
96	1106	2.0
96	1766	3.0
96	872	1.0
96	920	4.0
96	1739	2.0
96	1677	1.0
96	718	1.0
96	1104	2.0
96	1201	2.0
96	1010	4.0
96	1203	2.0
96	814	4.0
96	1134	3.0
96	1400	3.0
96	1273	3.0
96	1659	5.0
96	1342	1.0
96	1726	3.0
97	1793	1.0
97	259	1.0
97	518	2.0
97	1546	2.0
97	1294	2.0
97	1582	5.0
97	791	3.0
97	1571	1.0
97	1542	9.0
97	1326	1.0
97	1584	1.0
97	1333	2.0
97	1079	8.0
97	1593	1.0
97	1338	1.0
97	572	1.0
97	1853	1.0
97	1077	2.0
97	1090	1.0
97	1357	1.0
97	335	18.0
97	337	1.0
97	598	1.0
97	1882	7.0
97	603	5.0
97	861	1.0
97	607	1.0
97	1122	1.0
97	612	1.0
97	1382	4.0
97	1383	3.0
97	872	18.0
97	1641	1.0
97	874	4.0
97	876	2.0
97	1134	2.0
97	829	5.0
97	880	7.0
97	1139	1.0
97	1140	1.0
97	1145	5.0
97	1147	1.0
97	618	1.0
97	1412	3.0
97	1157	1.0
97	1414	1.0
97	1415	1.0
97	535	2.0
97	1677	1.0
97	913	1.0
97	1684	3.0
97	622	3.0
97	1430	1.0
97	920	1.0
97	921	1.0
97	668	1.0
97	673	2.0
97	419	3.0
97	937	5.0
97	1707	5.0
97	176	4.0
97	177	2.0
97	690	3.0
97	694	14.0
97	443	1.0
97	702	1.0
97	707	26.0
97	1735	98.0
97	718	1.0
97	1743	1.0
97	208	7.0
97	977	1.0
97	462	1.0
97	1504	1.0
97	1505	3.0
97	1762	11.0
97	227	1.0
97	1509	2.0
97	230	1.0
97	492	3.0
97	1010	3.0
97	245	1.0
97	1272	2.0
97	255	1.0
98	1032	2.0
99	805	2.0
99	518	2.0
99	1415	4.0
99	1240	3.0
99	1326	8.0
100	1280	1.0
100	843	9.0
100	1220	2.0
100	901	8.0
100	518	1.0
100	1864	8.0
100	1481	2.0
100	1739	9.0
100	780	2.0
100	376	1.0
100	403	3.0
100	596	4.0
100	797	1.0
100	1687	2.0
100	796	3.0
100	996	1.0
100	1120	7.0
100	1827	3.0
100	804	1.0
100	937	3.0
100	363	3.0
100	428	3.0
100	754	1.0
100	1326	2.0
100	873	7.0
100	1719	2.0
100	1010	8.0
100	567	6.0
100	1464	1.0
100	889	3.0
100	1289	2.0
101	1793	1.0
101	930	1.0
101	1126	3.0
101	1333	1.0
101	742	3.0
101	1767	1.0
101	1551	1.0
101	1542	3.0
101	843	3.0
101	578	1.0
101	1773	1.0
102	872	1.0
102	1507	1.0
103	544	4.0
103	610	1.0
103	1507	2.0
103	428	2.0
104	1273	2.0
105	1216	1.0
105	593	1.0
105	1010	1.0
105	1011	1.0
105	1509	1.0
105	519	3.0
106	1102	1.0
107	276	1.0
108	1872	1.0
108	1032	1.0
108	728	3.0
108	620	3.0
108	1386	1.0
108	208	6.0
109	1010	1.0
109	1779	1.0
109	119	1.0
110	337	2.0
111	1418	1.0
111	1787	1.0
111	796	1.0
112	1037	1.0
112	1522	1.0
112	1635	2.0
112	920	6.0
112	220	3.0
112	1245	1.0
112	1374	1.0
112	1695	2.0
112	480	2.0
112	880	1.0
112	739	1.0
112	804	1.0
112	1128	1.0
112	557	3.0
112	1134	3.0
112	637	1.0
112	1072	1.0
112	1010	1.0
112	1850	2.0
112	1403	1.0
112	445	1.0
113	946	1.0
114	816	1.0
114	1761	3.0
114	1600	2.0
114	1164	1.0
114	295	5.0
115	1793	1.0
115	1507	2.0
115	1415	5.0
115	1617	1.0
115	1289	7.0
115	618	1.0
115	1371	1.0
115	492	1.0
115	1273	2.0
115	1079	1.0
116	274	2.0
116	150	1.0
116	518	2.0
116	823	1.0
116	872	1.0
116	585	1.0
116	1882	1.0
116	815	2.0
116	380	2.0
116	446	1.0
117	1779	2.0
117	935	3.0
117	1235	2.0
117	567	1.0
117	552	1.0
117	1273	4.0
117	839	1.0
117	780	6.0
117	1118	1.0
118	1273	1.0
119	833	2.0
119	1707	2.0
119	710	2.0
119	1665	1.0
119	827	1.0
119	906	1.0
119	1120	5.0
119	269	2.0
119	1103	4.0
119	1425	2.0
119	286	1.0
119	1875	1.0
119	1236	2.0
119	1699	2.0
119	278	2.0
119	480	6.0
119	1304	6.0
119	1762	1.0
119	557	1.0
119	1438	1.0
119	735	1.0
119	1376	1.0
119	1008	3.0
119	930	1.0
119	227	3.0
119	868	1.0
119	358	2.0
119	1897	1.0
119	618	4.0
119	171	1.0
119	1580	2.0
119	816	1.0
119	946	9.0
119	1781	1.0
119	758	1.0
119	745	3.0
119	1044	1.0
119	479	3.0
119	1852	1.0
119	266	2.0
119	1087	1.0
120	1182	1.0
120	534	1.0
120	159	3.0
121	1507	1.0
121	157	1.0
121	1294	1.0
122	466	1.0
122	1035	1.0
123	1040	3.0
123	1793	1.0
123	1234	1.0
123	868	1.0
123	1366	1.0
123	1164	1.0
123	474	1.0
123	1628	3.0
123	1245	2.0
123	1326	2.0
124	1584	1.0
124	1427	3.0
124	1032	1.0
124	492	1.0
124	1677	1.0
124	383	1.0
125	640	1.0
125	964	1.0
125	1221	1.0
125	1705	1.0
125	1643	1.0
125	1357	1.0
125	1326	1.0
125	661	2.0
125	1143	2.0
125	985	1.0
125	827	1.0
126	1120	3.0
126	1683	4.0
126	1044	2.0
126	1461	4.0
126	414	1.0
126	1893	1.0
127	1757	1.0
128	1121	1.0
129	963	1.0
129	150	14.0
129	341	1.0
129	1415	1.0
129	968	2.0
129	535	1.0
129	780	3.0
129	335	1.0
129	1425	4.0
129	595	3.0
129	981	1.0
129	1032	1.0
129	921	5.0
129	601	1.0
129	1882	3.0
129	1887	6.0
129	224	1.0
129	1057	1.0
129	1507	8.0
129	1702	5.0
129	1063	56.0
129	1672	1.0
129	1671	1.0
129	1004	1.0
129	622	3.0
129	1201	10.0
129	1587	7.0
129	1143	4.0
129	1147	1.0
129	380	1.0
129	1149	2.0
129	639	1.0
130	1507	1.0
130	1220	1.0
130	518	1.0
130	872	1.0
130	618	2.0
130	535	1.0
130	780	1.0
130	1582	1.0
130	335	1.0
130	336	1.0
130	1073	3.0
130	1039	1.0
130	567	3.0
130	1304	1.0
130	1273	1.0
130	1882	1.0
130	1371	4.0
130	989	1.0
131	1793	1.0
131	1122	2.0
131	827	1.0
131	1057	2.0
131	518	4.0
131	1415	1.0
131	872	1.0
131	874	1.0
131	428	1.0
131	1684	1.0
131	1333	2.0
131	1882	1.0
131	1147	1.0
131	341	2.0
132	1584	1.0
133	1273	1.0
133	1507	1.0
134	152	1.0
135	1861	1.0
135	330	2.0
135	1739	1.0
135	653	2.0
135	141	1.0
135	593	2.0
135	338	1.0
135	1300	2.0
135	1749	1.0
135	919	1.0
135	859	2.0
135	732	5.0
135	1757	1.0
135	670	1.0
135	869	2.0
135	295	2.0
135	872	1.0
135	943	1.0
135	1551	1.0
135	1273	1.0
135	1044	3.0
136	872	1.0
136	1220	1.0
137	1636	1.0
138	785	2.0
138	1154	1.0
138	534	5.0
138	199	1.0
138	1452	1.0
138	236	2.0
138	1149	1.0
139	1608	1.0
139	1481	1.0
139	610	1.0
139	1876	1.0
139	1045	2.0
139	343	1.0
139	920	2.0
139	666	1.0
139	474	1.0
139	1250	2.0
139	548	1.0
139	165	2.0
139	1574	1.0
139	937	1.0
139	492	1.0
139	814	1.0
139	1839	4.0
139	1584	1.0
139	264	1.0
139	1278	3.0
139	873	2.0
139	1044	2.0
139	187	1.0
139	1852	1.0
139	446	1.0
140	840	2.0
140	714	1.0
140	1171	2.0
140	492	1.0
140	518	1.0
141	1584	1.0
141	937	2.0
141	1010	1.0
141	1507	7.0
141	920	1.0
141	1273	1.0
141	1677	1.0
142	1809	1.0
142	1410	6.0
142	739	2.0
142	295	2.0
143	371	2.0
143	1171	2.0
143	204	1.0
143	295	3.0
143	1576	3.0
143	1868	1.0
143	172	1.0
144	896	5.0
144	165	3.0
144	1026	1.0
144	619	1.0
144	1733	1.0
144	358	1.0
144	201	2.0
144	1542	1.0
144	887	2.0
144	1484	1.0
144	1262	1.0
144	1839	1.0
144	1328	2.0
144	869	2.0
144	1143	1.0
144	1597	1.0
144	1182	3.0
144	1535	1.0
145	1757	1.0
146	291	1.0
147	1220	1.0
148	1132	1.0
149	827	1.0
149	1220	1.0
149	901	3.0
149	518	1.0
149	1735	1.0
149	362	3.0
149	236	1.0
149	1010	1.0
149	535	3.0
149	1147	1.0
149	159	1.0
150	1155	1.0
150	1412	1.0
150	1798	1.0
150	1671	18.0
150	1580	18.0
150	780	1.0
150	1154	1.0
150	527	1.0
150	1425	2.0
150	1298	1.0
150	259	1.0
150	276	1.0
150	661	4.0
150	1174	3.0
150	535	1.0
150	1177	1.0
150	1775	3.0
150	157	1.0
150	670	12.0
150	1712	1.0
150	619	4.0
150	1192	3.0
150	1321	3.0
150	172	1.0
150	1198	1.0
150	1584	2.0
150	1715	1.0
150	565	2.0
150	953	1.0
150	699	1.0
